timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1223215200,Oct 5 2008 - 2:00pm,complete,N/A,Tottenham Hotspur,Hull City,0.33,2.33,1.84,1.11,0,1,1,1,0,1,"","9",-1,-1,4,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.34,84,84,67,0,0,17,50,0.00,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,White Hart Lane (London)
1223215200,Oct 5 2008 - 2:00pm,complete,N/A,Portsmouth,Stoke City,2.00,0.33,1.42,0.53,2,1,3,1,1,0,"26,51","48",-1,-1,0,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.17,50,67,50,17,0,17,84,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fratton Park (Portsmouth)
1223215200,Oct 5 2008 - 2:00pm,complete,N/A,Manchester City,Liverpool,2.00,2.33,2.05,2.26,2,3,5,2,2,0,"19,42","55,73,90",-1,-1,1,1,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.67,17,67,50,34,17,34,34,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Etihad Stadium (Manchester)
1223215200,Oct 5 2008 - 2:00pm,complete,N/A,Chelsea,Aston Villa,1.67,2.00,2.05,1.68,2,0,2,2,2,0,"21,43","",-1,-1,0,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.17,84,100,67,33,17,50,100,0.00,3.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stamford Bridge (London)
1223218800,Oct 5 2008 - 3:00pm,complete,N/A,Everton,Newcastle United,0.00,0.33,1.58,0.63,2,2,4,3,2,1,"17,35","44,46",-1,-1,1,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.17,50,100,67,33,17,84,84,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Goodison Park (Liverpool)
1224330300,Oct 18 2008 - 11:45am,complete,N/A,Middlesbrough,Chelsea,2.00,3.00,1.26,2.32,0,5,5,1,0,1,"","14,51,53,63,67",-1,-1,2,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.33,50,67,50,17,0,17,67,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Riverside Stadium (Middlesbrough)
1224338400,Oct 18 2008 - 2:00pm,complete,N/A,Liverpool,Wigan Athletic,2.33,1.33,2.26,0.84,3,2,5,3,1,2,"37,80,85","29,44",-1,-1,1,0,1,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.34,50,67,67,17,17,50,50,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Anfield (Liverpool)
1224338400,Oct 18 2008 - 2:00pm,complete,N/A,Fulham,Sunderland,2.00,1.33,1.89,0.79,0,0,0,0,0,0,"","",-1,-1,1,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.50,84,84,67,0,0,50,84,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Craven Cottage (London)
1224338400,Oct 18 2008 - 2:00pm,complete,N/A,Bolton Wanderers,Blackburn Rovers,1.33,2.00,1.37,0.84,0,0,0,0,0,0,"","",-1,-1,1,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.50,84,84,84,67,34,84,84,0.00,5.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,University of Bolton Stadium (Bolton)
1224338400,Oct 18 2008 - 2:00pm,complete,N/A,Aston Villa,Portsmouth,2.33,1.00,1.58,0.74,0,0,0,0,0,0,"","",-1,-1,1,0,3,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.67,34,84,84,50,33,67,67,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Villa Park (Birmingham)
1224338400,Oct 18 2008 - 2:00pm,complete,N/A,Arsenal,Everton,2.00,2.33,2.00,1.74,3,1,4,1,0,1,"48,70,90","9",-1,-1,2,0,4,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.17,67,84,84,34,17,17,67,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Emirates Stadium (London)
1224347400,Oct 18 2008 - 4:30pm,complete,N/A,Manchester United,West Bromwich Albion,2.00,1.33,2.63,0.42,4,0,4,0,0,0,"56,69,72,90","",-1,-1,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,1.34,25,50,0,0,0,25,42,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Old Trafford (Manchester)
1224424800,Oct 19 2008 - 2:00pm,complete,N/A,Hull City,West Ham United,1.33,1.00,0.74,1.16,1,0,1,0,0,0,"51","",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.84,67,100,100,50,33,67,84,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,KCOM Stadium (Hull)
1224428400,Oct 19 2008 - 3:00pm,complete,N/A,Stoke City,Tottenham Hotspur,1.00,0.33,1.84,0.84,2,1,3,2,1,1,"19,53","25",-1,-1,1,0,2,2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.17,67,100,50,34,34,17,84,0.00,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bet365 Stadium (Stoke-on-Trent- Staffordshire)
1224529200,Oct 20 2008 - 7:00pm,complete,N/A,Newcastle United,Manchester City,1.00,1.00,1.16,0.58,2,2,4,2,1,1,"44,63","14,86",-1,-1,0,1,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.17,67,84,84,17,17,33,67,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,St. James' Park (Newcastle upon Tyne)
1224932400,Oct 25 2008 - 11:00am,complete,N/A,Everton,Manchester United,0.25,1.75,1.58,2.11,1,1,2,1,0,1,"64","22",-1,-1,3,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.75,50,88,50,25,13,50,88,0.00,5.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Goodison Park (Liverpool)
1224935100,Oct 25 2008 - 11:45am,complete,N/A,Sunderland,Newcastle United,1.00,0.50,1.11,0.63,2,1,3,2,1,1,"20,75","30",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.63,50,88,50,25,0,50,63,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadium of Light (Sunderland)
1224943200,Oct 25 2008 - 2:00pm,complete,N/A,West Bromwich Albion,Hull City,1.50,2.50,1.26,1.11,0,3,3,0,0,0,"","48,62,66",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.63,75,75,63,13,13,38,63,0.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Hawthorns (West Bromwich)
1224952200,Oct 25 2008 - 4:30pm,complete,N/A,Blackburn Rovers,Middlesbrough,1.00,0.75,1.32,0.42,1,1,2,0,0,0,"90","74",-1,-1,3,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.25,38,75,38,13,0,25,50,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ewood Park (Blackburn- Lancashire)
1225027800,Oct 26 2008 - 1:30pm,complete,N/A,Chelsea,Liverpool,2.00,2.50,2.05,2.26,0,1,1,1,0,1,"","10",-1,-1,3,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.25,38,75,25,25,13,50,63,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stamford Bridge (London)
1225033200,Oct 26 2008 - 3:00pm,complete,N/A,Wigan Athletic,Aston Villa,1.00,1.50,1.53,1.68,0,4,4,1,0,1,"","22,57,62,90",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.50,63,75,50,13,13,38,88,0.00,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DW Stadium (Wigan)
1225033200,Oct 26 2008 - 3:00pm,complete,N/A,Tottenham Hotspur,Bolton Wanderers,0.25,0.75,1.84,0.79,2,0,2,1,1,0,"17,76","",-1,-1,0,0,3,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.13,50,63,50,13,0,25,50,0.00,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,White Hart Lane (London)
1225033200,Oct 26 2008 - 3:00pm,complete,N/A,Manchester City,Stoke City,1.50,0.25,2.05,0.53,3,0,3,1,1,0,"14,47,72","",-1,-1,1,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.50,63,88,88,50,25,50,75,0.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Etihad Stadium (Manchester)
1225036800,Oct 26 2008 - 4:00pm,complete,N/A,West Ham United,Arsenal,2.25,1.75,1.53,1.79,0,2,2,0,0,0,"","75,90",-1,-1,2,1,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.38,75,88,75,63,13,75,88,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Boleyn Ground (London)
1225040400,Oct 26 2008 - 5:00pm,complete,N/A,Portsmouth,Fulham,2.25,0.00,1.42,0.89,1,1,2,0,0,0,"62","87",-1,-1,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,1.96,42,54,42,0,0,17,67,0.00,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fratton Park (Portsmouth)
1225223100,Oct 28 2008 - 7:45pm,complete,N/A,Newcastle United,West Bromwich Albion,1.00,1.00,1.16,0.42,2,1,3,2,2,0,"10,42","65",-1,-1,0,0,4,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.13,38,50,50,25,0,25,50,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,St. James' Park (Newcastle upon Tyne)
1225309500,Oct 29 2008 - 7:45pm,complete,N/A,Fulham,Wigan Athletic,1.75,1.00,1.89,0.84,2,0,2,1,1,0,"11,60","",-1,-1,0,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.50,50,63,63,25,25,63,75,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Craven Cottage (London)
1225309500,Oct 29 2008 - 7:45pm,complete,N/A,Aston Villa,Blackburn Rovers,2.00,1.75,1.58,0.84,3,2,5,2,1,1,"44,65,87","30,90",-1,-1,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.75,63,63,63,38,38,50,50,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Villa Park (Birmingham)
1225309500,Oct 29 2008 - 7:45pm,complete,N/A,Stoke City,Sunderland,1.50,1.25,1.84,0.79,1,0,1,0,0,0,"73","",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.88,75,88,63,25,25,25,75,0.00,2.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bet365 Stadium (Stoke-on-Trent- Staffordshire)
1225309500,Oct 29 2008 - 7:45pm,complete,N/A,Hull City,Chelsea,1.75,3.00,0.74,2.32,0,3,3,1,0,1,"","3,50,75",-1,-1,0,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.13,38,75,63,50,25,38,88,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,KCOM Stadium (Hull)
1225310400,Oct 29 2008 - 8:00pm,complete,N/A,Liverpool,Portsmouth,2.50,1.00,2.26,0.74,1,0,1,0,0,0,"76","",-1,-1,0,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.00,38,75,75,38,25,63,63,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Anfield (Liverpool)
1225310400,Oct 29 2008 - 8:00pm,complete,N/A,Middlesbrough,Manchester City,1.50,1.00,1.26,0.58,2,0,2,0,0,0,"53,90","",-1,-1,1,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.50,63,88,88,38,25,25,63,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Riverside Stadium (Middlesbrough)
1225310400,Oct 29 2008 - 8:00pm,complete,N/A,Manchester United,West Ham United,2.33,0.75,2.63,1.16,2,0,2,2,2,0,"14,30","",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.84,42,88,54,29,13,42,42,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Old Trafford (Manchester)
1225310400,Oct 29 2008 - 8:00pm,complete,N/A,Bolton Wanderers,Everton,1.25,1.75,1.37,1.74,0,1,1,0,0,0,"","90",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.00,75,75,75,63,13,25,63,0.00,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,University of Bolton Stadium (Bolton)
1225310400,Oct 29 2008 - 8:00pm,complete,N/A,Arsenal,Tottenham Hotspur,2.25,0.25,2.00,0.84,4,4,8,2,1,1,"37,46,64,68","13,67,89,90",-1,-1,1,0,4,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.63,63,88,63,13,0,38,75,0.00,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Emirates Stadium (London)
1225543500,Nov 1 2008 - 12:45pm,complete,N/A,Everton,Fulham,0.40,0.25,1.58,0.89,1,0,1,0,0,0,"87","",-1,-1,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.48,55,75,43,20,10,43,53,0.00,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Goodison Park (Liverpool)
1225551600,Nov 1 2008 - 3:00pm,complete,N/A,West Bromwich Albion,Blackburn Rovers,1.20,1.40,1.26,0.84,2,2,4,1,0,1,"55,62","13,89",-1,-1,3,0,2,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.30,70,80,80,40,40,60,60,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Hawthorns (West Bromwich)
1225551600,Nov 1 2008 - 3:00pm,complete,N/A,Stoke City,Arsenal,1.80,2.00,1.84,1.79,2,1,3,1,1,0,"11,73","90",-1,-1,4,0,2,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.90,50,80,50,40,20,30,70,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bet365 Stadium (Stoke-on-Trent- Staffordshire)
1225551600,Nov 1 2008 - 3:00pm,complete,N/A,Portsmouth,Wigan Athletic,2.00,0.80,1.42,0.84,1,2,3,1,0,1,"82","44,90",-1,-1,0,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.60,50,80,50,20,20,30,80,0.00,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fratton Park (Portsmouth)
1225551600,Nov 1 2008 - 3:00pm,complete,N/A,Middlesbrough,West Ham United,1.80,0.60,1.26,1.16,1,1,2,1,0,1,"83","21",-1,-1,3,0,4,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.80,40,80,60,20,20,30,50,0.00,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Riverside Stadium (Middlesbrough)
1225551600,Nov 1 2008 - 3:00pm,complete,N/A,Manchester United,Hull City,2.50,2.60,2.63,1.11,4,3,7,4,3,1,"3,29,44,57","23,69,82",-1,-1,2,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.45,43,90,43,13,0,35,55,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Old Trafford (Manchester)
1225551600,Nov 1 2008 - 3:00pm,complete,N/A,Chelsea,Sunderland,1.60,1.00,2.05,0.79,5,0,5,3,3,0,"27,30,44,51,53","",-1,-1,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.00,50,70,30,10,0,40,70,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stamford Bridge (London)
1225560600,Nov 1 2008 - 5:30pm,complete,N/A,Tottenham Hotspur,Liverpool,0.80,2.60,1.84,2.26,2,1,3,1,0,1,"69,90","3",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,1.80,30,50,30,10,10,10,50,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,White Hart Lane (London)
1225641600,Nov 2 2008 - 4:00pm,complete,N/A,Bolton Wanderers,Manchester City,1.00,0.80,1.37,0.58,2,0,2,0,0,0,"76,88","",-1,-1,1,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.70,50,70,60,40,10,40,50,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,University of Bolton Stadium (Bolton)
1225742400,Nov 3 2008 - 8:00pm,complete,N/A,Newcastle United,Aston Villa,1.40,1.80,1.16,1.68,2,0,2,0,0,0,"60,82","",-1,-1,4,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.10,70,90,80,30,10,50,90,0.00,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,St. James' Park (Newcastle upon Tyne)
1226148300,Nov 8 2008 - 12:45pm,complete,N/A,Arsenal,Manchester United,2.00,1.60,2.00,2.11,2,1,3,1,1,0,"22,48","90",-1,-1,3,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.90,60,80,50,20,10,30,90,0.00,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Emirates Stadium (London)
1226148300,Nov 8 2008 - 12:45pm,complete,N/A,Wigan Athletic,Stoke City,0.80,0.20,1.53,0.53,0,0,0,0,0,0,"","",-1,-1,1,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.40,50,70,60,20,0,20,80,0.00,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DW Stadium (Wigan)
1226156400,Nov 8 2008 - 3:00pm,complete,N/A,West Ham United,Everton,1.80,2.00,1.53,1.74,1,3,4,0,0,0,"63","82,85,87",-1,-1,1,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.50,80,90,80,60,20,40,70,0.00,4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Boleyn Ground (London)
1226156400,Nov 8 2008 - 3:00pm,complete,N/A,Sunderland,Portsmouth,1.40,0.80,1.11,0.74,1,2,3,1,1,0,"4","51,90",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.50,20,70,50,20,10,40,50,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadium of Light (Sunderland)
1226156400,Nov 8 2008 - 3:00pm,complete,N/A,Hull City,Bolton Wanderers,1.40,0.60,0.74,0.79,0,1,1,0,0,0,"","50",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.80,40,80,60,30,10,40,70,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,KCOM Stadium (Hull)
1226165400,Nov 8 2008 - 5:30pm,complete,N/A,Liverpool,West Bromwich Albion,2.60,0.80,2.26,0.42,3,0,3,2,2,0,"34,43,90","",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.10,40,50,50,20,10,30,40,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Anfield (Liverpool)
1226237400,Nov 9 2008 - 1:30pm,complete,N/A,Blackburn Rovers,Chelsea,1.00,3.00,1.32,2.32,0,2,2,1,0,1,"","39,68",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.60,30,80,40,30,10,30,80,0.00,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ewood Park (Blackburn- Lancashire)
1226242800,Nov 9 2008 - 3:00pm,complete,N/A,Manchester City,Tottenham Hotspur,1.80,0.40,2.05,0.84,1,2,3,2,1,1,"16","29,64",-1,-1,1,2,2,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.90,60,100,80,40,30,60,80,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Etihad Stadium (Manchester)
1226242800,Nov 9 2008 - 3:00pm,complete,N/A,Aston Villa,Middlesbrough,2.20,0.80,1.58,0.42,1,2,3,2,1,1,"37","34,88",-1,-1,2,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.50,60,70,50,20,20,20,30,0.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Villa Park (Birmingham)
1226246400,Nov 9 2008 - 4:00pm,complete,N/A,Fulham,Newcastle United,2.00,0.40,1.89,0.63,2,1,3,1,1,0,"23,66","57",-1,-1,2,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.50,60,80,60,20,0,70,90,0.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Craven Cottage (London)
1226753100,Nov 15 2008 - 12:45pm,complete,N/A,Bolton Wanderers,Liverpool,1.33,2.17,1.37,2.26,0,2,2,1,0,1,"","28,73",-1,-1,1,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,1.92,33,50,33,25,9,25,42,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,University of Bolton Stadium (Bolton)
1226761200,Nov 15 2008 - 3:00pm,complete,N/A,West Ham United,Portsmouth,1.50,1.17,1.53,0.74,0,0,0,0,0,0,"","",-1,-1,0,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.25,50,84,75,50,17,59,67,0.00,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Boleyn Ground (London)
1226761200,Nov 15 2008 - 3:00pm,complete,N/A,Newcastle United,Wigan Athletic,1.67,1.17,1.16,0.84,2,2,4,1,0,1,"80,87","3,89",-1,-1,1,0,3,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.84,59,83,67,25,17,50,75,0.00,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,St. James' Park (Newcastle upon Tyne)
1226761200,Nov 15 2008 - 3:00pm,complete,N/A,Manchester United,Stoke City,2.60,0.33,2.63,0.53,5,0,5,2,2,0,"3,44,49,84,89","",-1,-1,1,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.79,45,84,54,29,10,39,64,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Old Trafford (Manchester)
1226761200,Nov 15 2008 - 3:00pm,complete,N/A,Fulham,Tottenham Hotspur,2.17,0.83,1.89,0.84,2,1,3,1,1,0,"33,70","81",-1,-1,1,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.75,67,84,59,9,9,50,83,0.00,4.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Craven Cottage (London)
1226761200,Nov 15 2008 - 3:00pm,complete,N/A,Blackburn Rovers,Sunderland,0.83,0.83,1.32,0.79,1,2,3,1,1,0,"44","49,71",-1,-1,3,0,4,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.25,42,75,34,17,9,33,59,0.00,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ewood Park (Blackburn- Lancashire)
1226761200,Nov 15 2008 - 3:00pm,complete,N/A,Arsenal,Aston Villa,2.17,1.50,2.00,1.68,0,2,2,0,0,0,"","70,80",-1,-1,2,0,4,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.42,59,92,75,33,17,33,83,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Emirates Stadium (London)
1226770200,Nov 15 2008 - 5:30pm,complete,N/A,West Bromwich Albion,Chelsea,1.17,3.00,1.26,2.32,0,3,3,3,0,3,"","34,38,44",-1,-1,0,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.00,42,83,67,33,17,25,75,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Hawthorns (West Bromwich)
1226842200,Nov 16 2008 - 1:30pm,complete,N/A,Everton,Middlesbrough,0.83,1.17,1.58,0.42,1,1,2,1,0,1,"65","8",-1,-1,0,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.58,59,83,50,17,9,34,50,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Goodison Park (Liverpool)
1226851200,Nov 16 2008 - 4:00pm,complete,N/A,Hull City,Manchester City,1.17,0.67,0.74,0.58,2,2,4,3,1,2,"14,61","37,44",-1,-1,2,0,3,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,3.08,42,84,67,33,17,33,59,0.00,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,KCOM Stadium (Hull)
1227366000,Nov 22 2008 - 3:00pm,complete,N/A,Portsmouth,Hull City,1.67,2.17,1.42,1.11,2,2,4,1,1,0,"20,63","54,89",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.75,67,83,59,9,9,17,75,0.00,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fratton Park (Portsmouth)
1227366000,Nov 22 2008 - 3:00pm,complete,N/A,Middlesbrough,Bolton Wanderers,1.67,1.00,1.26,0.79,1,3,4,2,0,2,"77","8,10,78",-1,-1,2,0,5,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2.42,42,75,42,17,9,17,50,0.00,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Riverside Stadium (Middlesbrough)
